slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
82,680.0,0.07794117647058824,1.0294117647058822,0,67,55,480.9599609375,92.51882729648348,41,4,0,29.68963558692022,1167,https://web.archive.org/web/20100101000000/http://www.glassdoor.com
83,289.0,0.03806228373702422,1.0380622837370241,0,18,41,650.31640625,92.99784960445936,54,6,0,22.339801383024522,976,https://web.archive.org/web/20100101000000/http://www.defencejobs.gov.au/submariners/
84,245.0,0.04897959183673469,0.8163265306122449,0,11,12,212.6484375,91.07149417686175,20,2,0,31.78107599398883,1244,https://web.archive.org/web/20100101000000/http://awards.lbi.co.uk/2010/webby/newblood/
85,387.0,0.21963824289405684,12.4031007751938,0,24,57,739.36328125,92.33794914331905,65,6,0,41.164077470043914,1838,https://web.archive.org/web/20100101000000/http://www.TED.com
86,49.0,0.14285714285714285,16.3265306122449,0,11,21,393.26171875,88.23118947107028,32,18,0,49.07698461522495,1329,https://web.archive.org/web/20100101000000/http://www.thefair.com
87,1262.0,0.10776545166402536,29.397781299524567,1,61,218,2429.7548828125,97.31104724185704,126,8,0,56.19659919288726,1716,https://web.archive.org/web/20100101000000/http://www.tribecafilm.com
88,152.0,0.17105263157894737,7.894736842105263,1,84,177,357.86328125,87.33804154432231,108,5,0,49.28951140870818,876,https://web.archive.org/web/20100101000000/http://2009.usopen.org
89,346.0,0.02023121387283237,7.803468208092486,0,4,305,1096.25390625,84.92754087962913,97,10,0,52.4490410138566,2169,https://web.archive.org/web/20100101000000/http://www.worldseries.com
79,32.0,0.21875,3.125,0,4,2,152.708984375,88.06643048077046,22,6,0,35.96609743121381,894,https://web.archive.org/web/20100101000000/http://www.msichicago.org/simplemachines
91,1301.0,0.010760953112990008,4.688700999231361,0,26,326,809.6943359375,85.26365683423649,91,11,1,31.326889152066563,1721,https://web.archive.org/web/20100101000000/http://www.babycenter.com
92,185.0,0.0918918918918919,0.0,0,14,34,815.2822265625,96.93513437759403,27,18,0,57.60519488795604,2004,https://web.archive.org/web/20100101000000/http://www.drinkwise.com.au/
93,825.0,0.05454545454545454,8.242424242424242,3,118,157,432.6806640625,88.00492027129202,86,9,0,47.13557091105151,1541,https://web.archive.org/web/20100101000000/http://www.parenting.com/
94,0.0,0.0,0.0,0,0,0,20.0966796875,44.86126633947228,20,4,0,47.427943939969815,358,https://web.archive.org/web/20100101000000/http://www.bluebelljeans.com
97,1492.0,0.10388739946380697,5.630026809651475,1,81,178,1869.353515625,97.41826688496295,84,7,0,36.73921284385098,2178,https://web.archive.org/web/20100101000000/http://www.refinery29.com
99,259.0,0.29343629343629346,6.563706563706563,0,8,97,611.0390625,92.97751013258666,37,13,0,37.6531756052702,1484,https://web.archive.org/web/20100101000000/http://www.mint.com/
100,184.0,0.125,2.1739130434782608,0,22,38,1022.7265625,95.55148996631247,48,9,0,57.89005199013915,853,https://web.archive.org/web/20100101000000/http://www.microplace.com
102,1067.0,0.17150890346766634,2.6241799437675724,1,56,271,592.31640625,91.77487750028028,74,8,0,25.87329229653435,1636,https://web.archive.org/web/20100101000000/http://moneywatch.bnet.com/
103,538.0,0.011152416356877323,2.41635687732342,0,45,85,356.0400390625,64.24372917152378,85,2,1,14.747882750597526,825,https://web.archive.org/web/20100101000000/http://www.wikinvest.com
104,0.0,0.0,0.0,0,0,18,247.7666015625,93.53442669472987,19,6,0,13.454812722621725,693,https://web.archive.org/web/20100101000000/http://www.recordtripping.com/
105,67.0,0.04477611940298507,0.0,0,1,29,305.1025390625,78.54557093702489,21,3,0,29.790388540319668,976,https://web.archive.org/web/20100101000000/http://apps.facebook.com/onthefarm
107,380.0,0.031578947368421054,2.631578947368421,0,22,42,1754.66015625,98.63282597903351,21,2,0,8.539368700927596,220,https://web.archive.org/web/20100101000000/http://awards2.digivault.co.uk/?p=710
108,60.0,0.0,21.666666666666668,1,0,1,98.0859375,83.38610115491836,25,5,1,23.738500938460696,377,https://web.archive.org/web/20100101000000/http://adamatomic.com/canabalt/
109,455.0,0.07252747252747253,1.098901098901099,0,6,153,909.0771484375,89.12519671928628,114,7,0,27.19563268985248,2209,https://web.archive.org/web/20100101000000/http://gameinformer.com
110,291.0,0.061855670103092786,14.776632302405499,0,19,248,1051.5380859375,94.6028650367997,58,16,0,77.0477206918558,2262,https://web.archive.org/web/20100101000000/http://www.gamefly.com/
111,330.0,0.015151515151515152,2.1212121212121215,0,5,5,300.2109375,91.27046087386474,26,6,0,35.47938600627346,1805,https://web.archive.org/web/20100101000000/http://blitzagency.com/awardsub/guitarhero
112,15.0,0.0,0.0,0,5,0,257.6416015625,90.91177864114469,15,7,0,33.27732009335301,1146,https://web.archive.org/web/20100101000000/http://bioshock2game.com/
113,9.0,0.0,0.0,0,0,1,267.576171875,95.76785232008993,19,4,0,26.148656249413122,224,https://web.archive.org/web/20100101000000/http://www.nasa.gov/city
114,0.0,0.0,0.0,0,0,0,93.7548828125,68.31623352950368,10,9,0,46.001899885319375,2170,https://web.archive.org/web/20100101000000/http://www.nasa.gov
115,14.0,0.0,0.0,0,26,4,561.3408203125,88.64326311339514,49,2,0,11.28541387687494,907,https://web.archive.org/web/20100101000000/http://www.firedepartment.org
116,47.0,0.0,78.72340425531915,0,0,21,313.0458984375,85.85564591853606,28,8,0,27.53293219412074,930,https://web.archive.org/web/20100101000000/http://www.airforce.com
119,26.0,0.0,3.8461538461538463,0,2,16,207.9873046875,95.30188422332718,44,2,0,14.289433608326872,482,https://web.archive.org/web/20100101000000/http://www.millionbabycrawl.com
120,43.0,0.0,2.3255813953488373,0,2,0,48.5185546875,68.31109232534267,18,1,0,13.242670197600937,349,https://web.archive.org/web/20100101000000/http://awesome.good.is/ecosystem
122,125.0,0.12,16.0,1,33,37,915.34765625,96.0474375770818,74,9,0,66.90031940155956,1759,https://web.archive.org/web/20100101000000/http://www.yoink.com
123,651.0,0.059907834101382486,3.9938556067588324,1,158,196,474.0390625,91.56249484977833,51,8,0,33.8935646689075,1687,https://web.archive.org/web/20100101000000/http://www.metacritic.com
124,655.0,0.03816793893129771,10.381679389312977,1,20,199,1253.603515625,93.09591879659419,111,10,0,33.69082138849205,1700,https://web.archive.org/web/20100101000000/http://www.cnet.com
125,2510.0,0.0,2.749003984063745,0,83,54,94.3896484375,63.15658786405256,71,2,0,30.471597845027983,973,https://web.archive.org/web/20100101000000/http://www.fizziolo.gy/
126,1573.0,0.06420851875397329,10.10807374443738,0,42,206,549.0625,78.86898833238475,93,10,0,32.84766553770975,1539,https://web.archive.org/web/20100101000000/http://www.tripadvisor.com/Tourism-g60763-New_York_City_New_York-Vacations.html
127,721.0,0.12482662968099861,6.38002773925104,0,42,219,118.1201171875,76.02248770203795,65,2,0,22.847333221453418,600,https://web.archive.org/web/20100101000000/http://www.yelp.com
128,666.0,0.0990990990990991,4.804804804804805,0,18,240,260.47265625,80.28111456036952,48,2,0,13.092559248208719,332,https://web.archive.org/web/20100101000000/http://www.webmd.com
129,414.0,0.10628019323671498,0.7246376811594203,1,1,77,784.8388671875,93.75543596603104,41,14,1,34.92709197502516,1262,https://web.archive.org/web/20100101000000/http://www.skinsight.com/
130,570.0,0.17017543859649123,7.894736842105263,0,41,198,432.9462890625,89.22264552699188,42,6,0,59.072230642358875,1378,https://web.archive.org/web/20100101000000/http://www.mayoclinic.com/
131,111.0,0.0,8.108108108108109,0,62,25,120.6611328125,76.09686217697096,61,5,0,59.3572427129358,2401,https://web.archive.org/web/20100101000000/http://www.pbs.org/thisemotionallife
132,1438.0,0.0521557719054242,5.493741307371349,0,53,1575,437.2421875,84.56590490824951,49,7,0,35.761119736463925,1642,https://web.archive.org/web/20100101000000/http://www.drugs.com
133,1596.0,0.5946115288220551,10.526315789473683,0,57,293,503.2685546875,89.66890270051053,106,7,0,31.774266612873607,2035,https://web.archive.org/web/20100101000000/http://www.theonion.com
134,437.0,0.09153318077803203,5.491990846681922,1,27,71,1071.404296875,93.8847963482506,80,15,1,71.20721180882568,1755,https://web.archive.org/web/20100101000000/http://awkwardfamilyphotos.com
135,1359.0,0.07505518763796909,7.9470198675496695,0,55,327,1106.7978515625,90.70552101228117,138,11,0,39.756279453612635,2084,https://web.archive.org/web/20100101000000/http://www.collegehumor.com/
136,704.0,0.13210227272727273,6.676136363636363,2,130,308,553.6123046875,89.87738556603557,117,4,4,19.374032995043542,765,https://web.archive.org/web/20100101000000/http://www.failblog.org
137,646.0,0.19814241486068113,4.643962848297214,2,123,260,570.978515625,89.58083197361985,123,4,3,24.07965160226008,1185,https://web.archive.org/web/20100101000000/http://www.graphjam.com
138,3959.0,0.07350340995200809,3.4352109118464256,0,1,643,5647.9423828125,98.88344292973122,300,10,0,36.72186975417948,2294,https://web.archive.org/web/20100101000000/http://theymakeapps.com
139,0.0,0.0,0.0,0,0,0,157.181640625,89.44046124979808,24,1,0,12.073628123914704,1,https://web.archive.org/web/20100101000000/http://www.adobe.com/brilliant
140,42.0,0.0,14.285714285714285,0,3,8,93.7333984375,54.5075690486857,25,1,0,16.80860579426779,366,https://web.archive.org/web/20100101000000/http://staging.venablesbell.com/awards/2009/intel/sponsors_of_tomorrow/index.html
142,96.0,2.8333333333333335,3.125,0,15,41,1110.673828125,91.76334045527683,92,7,0,56.602700006011794,1202,https://web.archive.org/web/20100101000000/http://www.aflac.com
143,323.0,0.1609907120743034,12.693498452012383,0,15,81,415.58203125,88.17335438814163,73,10,0,55.72541290174466,1902,https://web.archive.org/web/20100101000000/http://www.progressive.com
144,153.0,0.0,0.0,0,3,5,191.490234375,90.0645635078486,27,1,0,34.660371342562705,598,https://web.archive.org/web/20100101000000/http://www.bergwood.net
145,177.0,0.13559322033898305,4.519774011299435,0,3,47,188.94921875,85.62051642513076,38,16,0,49.235331072028934,2019,https://web.archive.org/web/20100101000000/http://www.ehealthinsurance.com
146,24.0,0.5416666666666666,4.166666666666666,0,2,2,160.1884765625,88.59436820639749,20,7,0,29.269340159313945,712,https://web.archive.org/web/20100101000000/http://www.healthcarelane.com
147,635.0,0.14330708661417324,8.503937007874015,2,20,67,558.41015625,88.7080019307045,50,7,0,18.933503963748915,1428,https://web.archive.org/web/20100101000000/http://www.bitterlawyer.com
148,494.0,0.0,3.2388663967611335,0,5,53,304.8369140625,88.86091115574735,48,12,1,26.418948661574085,1892,https://web.archive.org/web/20100101000000/http://www.ij.org
150,676.0,0.10207100591715976,4.881656804733728,1,21,72,229.5048828125,84.74977979941535,68,5,0,56.36698847966959,1507,https://web.archive.org/web/20100101000000/http://www.ABANow.org
151,519.0,0.036608863198458574,4.238921001926782,0,19,37,490.9541015625,91.82693933408521,56,7,0,22.845542310706055,1368,https://web.archive.org/web/20100101000000/http://www.hartsoelaw.com/
152,509.0,0.28094302554027506,7.465618860510806,0,37,143,1315.2216796875,90.5547053839991,78,20,0,43.03368321295692,1927,https://web.archive.org/web/20100101000000/http://www.allaboutbirds.org
153,529.0,0.07372400756143667,4.536862003780719,0,22,201,995.541015625,91.14086836420995,132,15,2,58.180472644299655,2086,https://web.archive.org/web/20100101000000/http://www.epicurious.com
154,795.0,0.2188679245283019,3.1446540880503147,0,11,167,400.923828125,86.65557574547067,53,3,0,24.06552047905959,1552,https://web.archive.org/web/20100101000000/http://shine.yahoo.com
155,632.0,0.09018987341772151,4.113924050632911,3,30,209,2272.6689453125,97.89976250562368,86,11,1,74.45601883583026,1974,https://web.archive.org/web/20100101000000/http://www.urbangardensweb.com
156,909.0,0.05720572057205721,11.11111111111111,1,138,183,831.865234375,92.75019663547891,128,3,1,23.961964820342892,819,https://web.archive.org/web/20100101000000/http://www.mnn.com
157,777.0,0.12612612612612611,25.482625482625483,0,4,110,1193.744140625,92.50274461425694,157,7,1,47.20263892710107,1815,https://web.archive.org/web/20100101000000/http://www.newyorker.com
158,353.0,0.0,4.815864022662889,0,0,67,716.4833984375,93.78038624521078,54,7,0,28.128672629576602,1582,https://web.archive.org/web/20100101000000/http://ngm.com
159,982.0,0.026476578411405296,0.8146639511201629,1,7,195,664.90234375,89.9337602443968,81,8,0,22.181453706494942,1824,https://web.archive.org/web/20100101000000/http://www.wired.com/magazine
160,260.0,1.7807692307692307,10.76923076923077,0,9,256,1293.4345703125,96.68427613314539,99,7,0,25.527246294034796,1546,https://web.archive.org/web/20100101000000/http://www.FLYPmedia.com
162,22.0,0.2727272727272727,81.81818181818183,0,1,11,1442.005859375,94.12304095721699,35,6,0,25.23894267483284,1016,https://web.archive.org/web/20100101000000/http://mubi.com
163,9.0,0.0,100.0,0,1,1,151.7744140625,87.75166165863452,22,3,0,22.619226420434483,292,https://web.archive.org/web/20100101000000/http://www.d-9.com
164,626.0,0.025559105431309903,26.038338658146966,0,62,210,1164.1943359375,94.91785745741883,107,8,1,42.527483896222655,2014,https://web.archive.org/web/20100101000000/http://www.ifc.com/
167,32.0,0.0,0.0,0,0,12,362.0302734375,91.4771026033195,49,11,0,16.32871407520739,340,https://web.archive.org/web/20100101000000/http://www.pandora.com
