slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
90,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.159478472377543,264,http://agrisnet.tg.nic.in
91,394.0,0.39847715736040606,35.025380710659896,3,6,92,1555.5986328125,98.91031198424541,47,16,1,89.66133026045853,2260,http://agrisnetodisha.ori.nic.in
92,487.0,0.0,10.882956878850102,0,101,151,1436.966796875,97.22125190457874,63,10,0,50.453633867525696,2259,http://agritech.tnau.ac.in
93,9.0,0.2222222222222222,11.11111111111111,0,1,0,0.48046875,0.0,0,1,-1,5.918430108960333,126,http://agskm.cag.gov.in
94,324.0,0.09567901234567901,4.320987654320987,1,22,115,379.3330078125,83.5654173006176,44,15,0,41.867035401569524,2018,http://agua.cag.gov.in
95,287.0,0.0,15.6794425087108,0,60,31,442.45703125,92.50832089980489,26,13,0,38.3786572821229,1976,http://agup.cag.gov.in
96,287.0,0.0,15.6794425087108,0,60,31,469.0263671875,92.93270842399168,26,13,0,38.418141465588576,1968,http://agup.gov.in
97,304.0,0.03618421052631579,16.11842105263158,1,9,293,1500.025390625,95.21720335463071,19,10,0,43.21911452918813,1950,http://agwb.cag.gov.in
98,0.0,0.0,0.0,0,0,0,98.7509765625,98.95669544407195,2,4,0,76.80317822293662,871,http://ah.jharkhand.gov.in
99,39.0,0.0,0.0,5,9,28,2753.45703125,98.89226611433071,14,15,1,54.249434136207014,1311,http://ahara.kar.nic.in
101,21.0,0.19047619047619047,4.761904761904762,0,3,6,0.0,0.0,18,1,0,11.304217884072928,231,http://ahd.cg.gov.in
102,26.0,0.15384615384615385,7.6923076923076925,0,3,6,0.0,0.0,18,1,0,12.221939283336592,264,http://ahd.puducherry.gov.in
103,225.0,0.057777777777777775,1.7777777777777777,2,13,49,648.78515625,91.41213445803153,29,7,0,39.307568058875134,1960,http://ahd.uk.gov.in
104,380.0,0.0,12.368421052631579,0,136,40,375.0634765625,96.81746579355057,30,10,0,40.044960012513016,1975,http://ahec.org.in
105,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.115407779504428,262,http://ahfd.ap.nic.in
106,443.0,0.11963882618510158,6.094808126410835,0,22,395,784.90234375,86.01388508721726,44,12,7,62.09830444593449,2036,http://ahmedabad.gujarat.gov.in
107,188.0,0.047872340425531915,27.127659574468083,0,24,242,14940.3974609375,98.82480954433068,129,17,2,44.224212104282394,1339,http://ahmedabadcity.gov.in
108,17.0,0.0,5.88235294117647,0,9,3,382.4267578125,92.26542051301695,7,9,0,24.617256541214232,1474,http://ahmedabadcustoms.gov.in
109,337.0,0.07418397626112759,0.0,0,8,265,1085.865234375,51.35080931644732,103,9,0,64.4261192842673,1711,http://ahmedabaddp.gujarat.gov.in
110,322.0,0.07453416149068323,40.37267080745342,0,11,189,628.62109375,61.41744393420619,63,5,0,33.3724523946087,1190,http://ahmednagar.gov.in
111,151.0,0.006622516556291391,6.622516556291391,0,78,16,249.6904296875,92.94008596582486,18,8,0,97.90738265638065,1431,http://ahrc.gov.in
112,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.141735184427251,262,http://ahvassam.gov.in
113,275.0,0.0,2.909090909090909,5,97,69,1267.0673828125,59.599052622898135,36,8,0,71.33289885357539,2277,http://ahvs.andaman.gov.in
114,670.0,0.03134328358208955,30.597014925373134,1,3,128,4033.7275390625,94.5685270462412,37,5,0,24.924843688894867,1411,http://aiihph.gov.in
115,24.0,0.6666666666666666,20.833333333333336,0,0,2,481.947265625,70.54734009572171,6,3,0,21.8190446091995,557,http://aiimsraipur.edu.in
116,274.0,0.07664233576642336,4.014598540145985,0,9,75,938.416015625,56.533407982616986,16,5,0,44.84467318983177,1709,http://aiipmr.gov.in
117,243.0,0.00823045267489712,18.51851851851852,0,75,72,3836.4365234375,98.1752882962527,57,6,0,53.36540283949289,1493,http://aim.gov.in
118,256.0,0.1015625,16.40625,1,4,38,503.6826171875,88.18274001446379,16,17,1,59.454222534199005,1957,http://aipmt.nic.in
119,220.0,0.031818181818181815,8.181818181818182,2,8,13,339.6513671875,87.15335980425701,26,11,1,46.80219138810875,1793,http://aipvt.vci.nic.in
120,132.0,0.14393939393939395,8.333333333333332,1,12,20,219.357421875,93.95028091638397,5,10,0,33.99472988819244,1505,http://airguwahati.gov.in
121,25.0,0.16,8.0,0,3,6,0.0,0.0,18,1,0,12.104627185578867,264,http://airnsd.nic.in
122,34.0,0.17647058823529413,44.11764705882353,0,24,10,55.328125,93.47818412877719,2,8,0,87.777791003583,1329,http://airpanaji.gov.in
123,135.0,0.0,0.0,0,50,15,4051.9501953125,92.80031774822936,72,6,0,92.22237530620721,1112,http://airsewa.gov.in
124,21.0,0.19047619047619047,4.761904761904762,0,3,6,0.0,0.0,18,1,0,11.304217884072928,231,http://aises.nic.in
125,421.0,0.5106888361045131,12.589073634204276,1,1,77,1503.939453125,74.11323386366794,67,10,0,37.239511745081224,2029,http://aishe.nic.in
126,199.0,0.0,2.0100502512562812,4,144,13,514.1259765625,98.19475178786814,13,15,0,40.94308739763729,2125,http://aizawl.nic.in
