slno,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,url
51,796.0,0.09296482412060302,1.0050251256281406,0,116,111,3035.9541015625,92.79915800769231,152,12,0,64.75063930725898,1615,https://web.archive.org/web/20190101000000/https://learninglab.si.edu/
52,41.0,0.6097560975609756,26.82926829268293,0,1,48,1604.1435546875,87.78249443123065,37,3,0,89.5047425850924,617,https://web.archive.org/web/20190101000000/http://ed.ted.com
53,2151.0,0.5211529521152952,51.37145513714552,0,223,288,8380.884765625,93.94647604190432,232,7,0,30.371993164146637,1412,https://web.archive.org/web/20190101000000/http://masterclass.com
61,49.0,0.3469387755102041,0.0,0,4,0,1648.900390625,92.72443638456974,23,3,0,20.33014276947027,835,https://web.archive.org/web/20190101000000/https://getthatraise.sofi.com/
62,458.0,0.13100436681222707,3.056768558951965,0,32,108,36.91015625,0.0,79,12,0,74.89771672052204,1369,https://web.archive.org/web/20190101000000/https://www.freelancer.com/
63,506.0,0.1225296442687747,11.857707509881422,0,14,41,5107.861328125,84.8046917569234,68,4,0,79.80191023200501,983,https://web.archive.org/web/20190101000000/http://workingnotworking.com
65,126.0,0.03968253968253968,23.809523809523807,0,4,26,780.8427734375,59.324297790223156,10,12,0,35.65116117359599,1270,https://web.archive.org/web/20190101000000/https://www.arena.net
66,28.0,0.0,17.857142857142858,0,0,7,10787.3603515625,6.657069448954519,30,1,0,12.895116119960788,135,https://web.archive.org/web/20190101000000/http://rewind.youtube
67,712.0,0.09129213483146068,22.331460674157302,0,204,230,10228.8427734375,87.68182419218022,117,8,0,38.891727162225166,1612,https://web.archive.org/web/20190101000000/https://www.marvel.com/
68,110.0,1.981818181818182,40.0,0,0,32,1888.2109375,59.77368830448796,129,2,0,3.7909761376017483,621,https://web.archive.org/web/20190101000000/https://www.ceros.com/originals/breaking-down-seinfeld/
69,44.0,0.0,4.545454545454546,0,0,4,695.6123046875,89.43840226194604,30,2,0,70.6261404712385,273,https://web.archive.org/web/20190101000000/https://twinning.popsugar.com/
72,631.0,0.1109350237717908,15.055467511885896,0,25,52,3273.9541015625,99.19189364208333,89,9,0,50.639873272470794,1023,https://web.archive.org/web/20190101000000/http://www.rodneyrespectaward.com
74,327.0,0.2782874617737003,0.6116207951070336,0,6,42,5922.4306640625,61.48427035787704,77,4,0,5.5822802338491115,583,https://web.archive.org/web/20190101000000/https://conference.awwwards.com/new-york/
75,399.0,0.2681704260651629,16.541353383458645,0,1,45,2477.623046875,95.06181501139497,126,3,0,3.121536196591359,410,https://web.archive.org/web/20190101000000/https://i-d.vice.com/en_uk
76,485.0,0.38762886597938145,19.175257731958766,0,1,188,1469.3916015625,80.06868010450222,74,4,1,18.03521549709501,1014,https://web.archive.org/web/20190101000000/https://www.vogue.com/
77,556.0,0.01618705035971223,22.841726618705035,0,2,121,3579.240234375,96.63931165559207,95,14,0,30.8092345211042,1841,https://web.archive.org/web/20190101000000/http://www.whowhatwear.com
78,272.0,0.3125,59.92647058823529,0,3,402,1024.9951171875,84.0129764337673,128,7,0,32.18201161740709,1306,https://web.archive.org/web/20190101000000/http://www.mrporter.com
79,397.0,0.0,17.38035264483627,1,0,121,1605.5498046875,78.99266642864137,129,6,0,96.89714241034619,1515,https://web.archive.org/web/20190101000000/http://www.manrepeller.com
80,266.0,0.0,0.37593984962406013,0,4,8,2262.9267578125,96.98757615211565,33,4,0,16.293090848863528,557,https://web.archive.org/web/20190101000000/https://turbotax.intuit.com/tax-tools/tax-reform/
82,855.0,0.10760233918128655,3.0409356725146197,0,35,53,1566.232421875,84.99914579049296,27,3,0,17.040989118796876,302,https://web.archive.org/web/20190101000000/https://www.lower.com/
84,149.0,0.06040268456375839,19.463087248322147,0,5,56,890.23828125,89.97799483108894,38,3,0,9.776159830612787,574,https://web.archive.org/web/20190101000000/http://www.forwardyou.com
86,391.0,0.20971867007672634,25.063938618925828,0,2,38,2882.73046875,94.91916436646571,134,2,0,12.97406995109213,457,https://web.archive.org/web/20190101000000/https://munchies.vice.com/en_us
87,212.0,0.0,0.0,1,110,13,2385.5615234375,99.22970016149401,69,3,0,0.0,564,https://web.archive.org/web/20190101000000/http://www.cuberule.com
88,265.0,0.539622641509434,6.037735849056604,0,3,131,1955.7470703125,89.40821946536775,77,6,0,22.080780002440747,1514,https://web.archive.org/web/20190101000000/http://cocktailcollective.com.au/
89,494.0,0.08299595141700405,1.6194331983805668,0,32,28,4083.9404296875,96.46937855620159,42,7,0,9.385022988850158,1199,https://web.archive.org/web/20190101000000/https://www.bloombergarcade.com/
90,526.0,0.11596958174904944,3.041825095057034,0,15,25,819.2236328125,90.44982327732644,38,3,0,2.80074372035099,126,https://web.archive.org/web/20190101000000/http://mpdguardians.com
91,195.0,0.010256410256410256,12.307692307692308,0,0,89,2871.9208984375,83.6977238190222,41,7,0,38.93423335144817,1971,https://web.archive.org/web/20190101000000/http://www.nasa.gov
92,57.0,0.14035087719298245,75.43859649122807,0,7,20,10803.025390625,97.29441387313919,30,7,0,52.855875644061506,1366,https://web.archive.org/web/20190101000000/https://datachile.io
94,264.0,0.10984848484848485,5.303030303030303,0,11,18,7551.7392578125,89.74833896527096,48,5,0,25.286051032414935,872,https://web.archive.org/web/20190101000000/https://overthedosevt.com
95,145.0,0.8551724137931035,44.13793103448276,0,35,17,69.7158203125,33.91979156452675,152,7,0,19.98394660618694,668,https://web.archive.org/web/20190101000000/https://www.nationalgeographic.com/environment/plasticpledge/
96,889.0,0.15073115860517436,11.811023622047244,0,8,179,11168.5654296875,96.50353588139004,104,6,0,13.05968213229902,1116,https://web.archive.org/web/20190101000000/https://climate.nasa.gov
98,142.0,0.08450704225352113,16.19718309859155,0,7,91,1476.5234375,84.68676420011111,86,7,1,23.558721172393003,1520,https://web.archive.org/web/20190101000000/https://www.nationalgeographic.org/photoark/explore/
99,2209.0,0.0755998189225894,1.0864644635581713,0,81,48,54454.8916015625,14.868977798048123,65,16,0,51.2173227229206,1602,https://web.archive.org/web/20190101000000/https://www.google.com/about/stories/cleanwater/
100,2054.0,0.05842259006815969,1.9474196689386565,1,180,290,3504.9892578125,97.64546019638857,80,5,0,106.44801114362204,548,https://web.archive.org/web/20190101000000/https://www.survivornet.com
101,652.0,0.2714723926380368,2.7607361963190185,0,11,153,661.1650390625,72.96852590641815,77,7,0,25.51438874001275,935,https://web.archive.org/web/20190101000000/https://www.forksoverknives.com/
102,768.0,0.3203125,9.114583333333332,0,19,284,2772.4072265625,94.53726648455677,148,4,0,19.935713831090585,1213,https://web.archive.org/web/20190101000000/http://www.webmd.com
103,572.0,0.14335664335664336,8.216783216783217,0,69,70,1239.345703125,95.94102861105202,81,6,0,89.29295509298329,1126,https://web.archive.org/web/20190101000000/http://www.goodrx.com
104,578.0,0.03460207612456748,9.688581314878892,0,6,79,2449.365234375,63.03554412614876,74,5,0,115.67469724122066,1002,https://web.archive.org/web/20190101000000/http://www.Self.com
105,4.0,0.0,75.0,0,0,0,1890.6162109375,88.42541106854318,26,4,0,10.110457716402056,552,https://web.archive.org/web/20190101000000/http://www.thedailyshow.com/trumptwitterlibrary
106,408.0,0.024509803921568627,2.696078431372549,0,15,5,696.966796875,86.00394566859187,23,3,0,80.9426258431978,1183,https://web.archive.org/web/20190101000000/http://99percentoffsale.com
107,769.0,0.43302990897269183,8.192457737321195,0,31,186,3949.208984375,78.62640609892705,91,7,0,45.30558213966477,1654,https://web.archive.org/web/20190101000000/https://funnyordie.com
108,318.0,0.2578616352201258,27.67295597484277,0,16,67,1663.27734375,93.63983945476622,72,10,0,114.52045828060632,1518,https://web.archive.org/web/20190101000000/http://www.collegehumor.com
111,487.0,0.1971252566735113,5.133470225872689,0,32,114,1953.8974609375,82.02036094724536,64,10,0,27.65503448416533,1714,https://web.archive.org/web/20190101000000/http://www.aldf.org
112,207.0,0.07729468599033816,11.594202898550725,0,13,92,376.654296875,78.38130746135538,26,7,0,71.48184795435145,903,https://web.archive.org/web/20190101000000/http://case.law
113,336.0,0.03869047619047619,3.273809523809524,1,10,46,1298.529296875,97.02502981889066,51,11,0,46.581615152008624,1495,https://web.archive.org/web/20190101000000/https://www.sheffieldlentine.com/
114,393.0,0.05343511450381679,0.7633587786259541,0,0,134,8044.3251953125,21.142646049615966,40,3,0,31.387989146257684,821,https://web.archive.org/web/20190101000000/https://www.hopgoodganim.com.au/
115,23.0,0.5652173913043478,0.0,0,0,10,997.84375,49.83480003758103,36,2,0,10.726776108592981,448,https://web.archive.org/web/20190101000000/http://girlboss.com
116,547.0,0.5722120658135283,52.46800731261426,0,38,126,2878.0322265625,94.40895387168085,124,13,0,27.863839855588317,1510,https://web.archive.org/web/20190101000000/http://wellandgood.com
117,369.0,0.3062330623306233,30.89430894308943,0,16,93,4324.9375,94.07580402173441,65,14,0,32.01173858023445,1438,https://web.archive.org/web/20190101000000/https://thechrisellefactor.com/
120,1065.0,0.29107981220657275,1.0328638497652582,0,64,248,1954.119140625,88.15138094709793,114,3,0,19.44584638099389,1060,https://web.archive.org/web/20190101000000/https://www.newyorker.com/
121,666.0,0.7792792792792793,34.98498498498498,0,21,184,6323.44921875,95.54840829921862,113,10,0,48.070668765042505,920,https://web.archive.org/web/20190101000000/http://believermag.com
122,1050.0,0.5104761904761905,14.285714285714285,0,1,290,10818.9453125,99.1703915657213,92,7,0,40.67710041106648,1083,https://web.archive.org/web/20190101000000/http://theswaddle.com
123,502.0,0.20916334661354583,3.5856573705179287,0,64,56,569.3369140625,91.08800842537148,63,3,0,18.009978179987566,276,https://web.archive.org/web/20190101000000/https://emergencemagazine.org/
124,1088.0,0.05698529411764706,9.007352941176471,1,40,173,11805.916015625,95.36649809276963,77,6,0,11.11763237101547,1052,https://web.archive.org/web/20190101000000/https://www.argotmagazine.com/
125,648.0,0.05092592592592592,18.67283950617284,0,56,80,8205.412109375,98.08839011789809,79,12,0,56.80157813777019,1230,https://web.archive.org/web/20190101000000/https://www.hbo.com
126,248.0,0.10887096774193548,18.951612903225808,0,5,13,2386.26171875,74.61989448061249,114,7,0,37.537969354404055,1149,https://web.archive.org/web/20190101000000/https://www.hulu.com
127,2151.0,0.5211529521152952,51.37145513714552,0,223,288,8575.888671875,94.08429565540196,232,12,0,30.47315259937108,1489,https://web.archive.org/web/20190101000000/http://Masterclass.com
128,109.0,0.01834862385321101,9.174311926605505,0,5,56,1591.224609375,96.31640577532782,103,8,0,52.50565923072157,1214,https://web.archive.org/web/20190101000000/https://www.cnn.com/interactive/2018/07/politics/election-2000-over-time/
129,52.0,0.25,63.46153846153846,0,2,41,2316.86328125,91.08055408966527,61,7,0,28.681652947400984,1763,https://web.archive.org/web/20190101000000/https://www.broadwayhd.com/index.php
131,1017.0,0.4886922320550639,49.06588003933137,0,56,152,7901.9697265625,93.2866199673069,101,10,0,39.356263812878964,1669,https://web.archive.org/web/20190101000000/https://www.starwars.com/
132,44.0,0.06818181818181818,100.0,1,12,41,2612.212890625,75.08076919338474,79,3,1,46.25357761313758,735,https://web.archive.org/web/20190101000000/https://www.adultswim.com/music/singles-2018/
134,107.0,0.18691588785046728,19.626168224299064,0,6,130,37.9140625,55.59447764269524,14,4,0,17.567716126968506,808,https://web.archive.org/web/20190101000000/https://discography.princeestate.com/
137,0.0,0.0,0.0,0,3,4,8109.4755859375,99.79760607497282,19,17,0,56.838257119481796,1988,https://web.archive.org/web/20190101000000/https://arkadia.xyz
138,9.0,0.6666666666666666,122.22222222222223,0,2,16,6260.6318359375,35.066925996355884,36,2,0,5.699041039337337,577,https://web.archive.org/web/20190101000000/https://aiportraits.com
140,662.0,0.11178247734138973,2.2658610271903323,0,26,29,26862.84765625,71.79297935447264,38,5,0,4.173811420647465,167,https://web.archive.org/web/20190101000000/http://netwonder.net/
141,34.0,0.17647058823529413,79.41176470588235,0,0,6,2952.5146484375,8.653673460950097,18,2,0,5.280483374203421,246,https://web.archive.org/web/20190101000000/https://www.codedglass.com/
142,576.0,0.2916666666666667,6.597222222222222,2,22,91,2491.1591796875,96.60812239533004,66,9,0,49.5956868129698,1841,https://web.archive.org/web/20190101000000/https://www.factcheck.org/
143,1696.0,0.0,1.7099056603773584,0,0,249,2091.31640625,92.00899553025252,145,2,0,20.769728259768538,349,https://web.archive.org/web/20190101000000/https://www.washingtonpost.com
144,1739.0,0.4899367452558942,0.5175388154111558,0,2,298,2706.8740234375,88.61492316112155,129,8,0,52.00728842663935,1731,https://web.archive.org/web/20190101000000/https://www.theguardian.com
145,1396.0,0.3961318051575931,2.9369627507163325,0,45,207,2421.3115234375,93.88095536743832,156,10,0,30.41607034824067,1749,https://web.archive.org/web/20190101000000/http://buzzfeednews.com
147,892.0,0.22309417040358745,58.40807174887892,5,22,318,2881.703125,87.01149900503717,101,6,0,49.067814877228656,1041,https://web.archive.org/web/20190101000000/https://CurbFreeWithCoryLee.com
148,12518.0,0.018054002236779037,2.8039622942962135,22,334,343,4529.7080078125,94.50595364241408,253,15,0,50.6209847270911,1730,https://web.archive.org/web/20190101000000/http://www.prison-diaries.com
149,83.0,6.024096385542169,2.4096385542168677,0,46,105,5260.3818359375,85.41810270649688,475,2,0,48.37168313396245,203,https://web.archive.org/web/20190101000000/http://www.marianopascual.me
150,370.0,0.12972972972972974,28.91891891891892,0,5,118,2092.0048828125,84.30044071247818,118,3,0,1.477321135554608,400,https://web.archive.org/web/20190101000000/https://www.theperfectloaf.com
151,1358.0,0.004418262150220913,2.8718703976435935,0,69,142,5145.423828125,98.46790059583437,59,7,0,27.216788995073063,1418,https://web.archive.org/web/20190101000000/http://esoteric.codes
153,86.0,0.8023255813953488,50.0,0,31,50,4205.33203125,92.95609182910461,59,11,0,10.444404114940454,1332,https://web.archive.org/web/20190101000000/https://circle.squarespace.com/
156,11.0,2.6363636363636362,190.9090909090909,0,21,26,1823.0478515625,92.72943393537929,29,6,0,48.14037628194996,696,https://web.archive.org/web/20190101000000/https://cuberto.com
157,435.0,0.21379310344827587,0.45977011494252873,0,20,75,6010.921875,59.52996693518829,63,10,0,17.8981003290379,2077,https://web.archive.org/web/20190101000000/https://www.compass.com/
158,301.0,0.13953488372093023,4.651162790697675,0,0,311,2068.0771484375,58.10075123565019,65,11,0,33.69894475541971,1943,https://web.archive.org/web/20190101000000/http://zillow.com
159,437.0,0.18764302059496568,19.679633867276888,0,8,77,3531.755859375,92.97102903953471,54,10,0,16.21560766140034,1526,https://web.archive.org/web/20190101000000/https://www.coperni.co/en
160,242.0,0.12396694214876033,0.8264462809917356,0,8,56,2603.4853515625,93.1437687384962,69,5,0,12.428739649395645,774,https://web.archive.org/web/20190101000000/http://nooklyn.com
161,1160.0,0.06551724137931035,3.189655172413793,0,12,363,2882.0849609375,73.86325478482883,89,17,0,44.21078701602463,1770,https://web.archive.org/web/20190101000000/http://www.realtor.com
162,306.0,0.27124183006535946,35.947712418300654,0,7,84,3047.302734375,89.91913955669044,55,3,0,58.30138504156808,383,https://web.archive.org/web/20190101000000/https://mica.edu/
163,293.0,0.14334470989761092,18.088737201365188,0,35,67,13853.1630859375,98.79318795579107,21,13,0,43.184657651729474,2031,https://web.archive.org/web/20190101000000/http://mitsloan.mit.edu/
164,338.0,0.14792899408284024,2.9585798816568047,0,13,133,3425.021484375,96.6836430656514,39,13,0,33.65695993425022,2384,https://web.archive.org/web/20190101000000/https://www.swarthmore.edu/
165,519.0,0.28709055876685935,19.845857418111752,0,7,72,3350.9013671875,96.64858131979997,32,12,0,85.25852828071078,1541,https://web.archive.org/web/20190101000000/https://library.harvard.edu/
166,347.0,0.04610951008645533,21.32564841498559,0,16,75,3328.0986328125,79.42627479736488,48,13,0,28.960891344399396,1858,https://web.archive.org/web/20190101000000/https://www.ithaca.edu/
168,63.0,1.0952380952380953,0.0,0,12,1,100.9013671875,74.648432585194,18,3,0,20.892336726765002,611,https://web.archive.org/web/20190101000000/http://media.hhmi.org/biointeractive/click/CRISPR/
169,1075.0,0.4186046511627907,11.44186046511628,0,30,113,1418.775390625,96.54576666441818,21,10,0,31.628745468250884,1742,https://web.archive.org/web/20190101000000/http://e360.yale.edu
170,440.0,0.18181818181818182,3.6363636363636362,1,85,70,4292.6259765625,89.77739123392246,75,1,0,0.0,94,https://web.archive.org/web/20190101000000/https://www.open-wear.com/
171,199.0,0.0,0.5025125628140703,0,0,84,1075.06640625,65.76256190569623,41,4,0,42.25917621429993,315,https://web.archive.org/web/20190101000000/http://store.google.com
172,70.0,0.07142857142857142,45.714285714285715,0,2,65,749.22265625,80.91407239795413,73,4,0,27.029093702649757,677,https://web.archive.org/web/20190101000000/https://hankjobenhavn.com
173,565.0,0.03716814159292035,73.27433628318583,0,9,568,6781.294921875,71.43889887826204,153,2,0,0.21888646714387255,470,https://web.archive.org/web/20190101000000/https://www.adidas.com/us/originals_nite_jogger
174,469.0,0.042643923240938165,14.072494669509595,0,10,126,4894.60546875,93.24244085684255,52,11,0,15.05595108953438,1328,https://web.archive.org/web/20190101000000/https://www.fjallraven.com/
176,1204.0,0.7906976744186046,7.475083056478406,0,29,209,13479.216796875,98.41846366780804,126,12,0,57.06460994994113,1529,https://web.archive.org/web/20190101000000/http://www.bleacherreport.com
177,298.0,0.0436241610738255,22.14765100671141,0,12,57,16741.5791015625,28.764367720548876,80,12,0,33.547452929026406,2043,https://web.archive.org/web/20190101000000/https://www.theplayerstribune.com/en-us
178,1659.0,0.0867992766726944,17.118746232670283,0,37,830,3294.80078125,58.61137160938932,81,9,1,46.33004775441506,1386,https://web.archive.org/web/20190101000000/https://www.si.com
179,477.0,0.22641509433962265,21.80293501048218,0,10,317,3884.4375,85.21524191083007,126,9,0,102.9556926546023,1686,https://web.archive.org/web/20190101000000/https://www.wwe.com/
180,24238.0,0.024424457463487086,12.20810297879363,0,427,448,4518.10546875,71.88667989469452,21,5,0,34.473853499929916,945,https://web.archive.org/web/20190101000000/http://besttv.theringer.com/
181,79.0,0.4050632911392405,0.0,0,6,29,6141.9404296875,95.17414129002582,28,14,0,65.68271898629563,1738,https://web.archive.org/web/20190101000000/http://misterrogers.org
182,147.0,0.1836734693877551,6.802721088435375,0,5,34,538.7373046875,87.4101586645567,36,4,0,16.49124280883255,1008,https://web.archive.org/web/20190101000000/http://teamcoco.com/
183,23.0,0.21739130434782608,4.3478260869565215,0,4,20,1764.3818359375,93.65056259191344,30,4,0,20.33324721424156,346,https://web.archive.org/web/20190101000000/http://www.viacom.com
184,0.0,0.0,0.0,0,0,0,1586.1005859375,96.11887201254551,33,1,0,12.088358315223367,1,https://web.archive.org/web/20190101000000/https://www.syfy.com/krypton/descendants/
185,281.0,0.5587188612099644,3.202846975088968,0,17,37,292.2158203125,60.52421389638037,47,3,0,8.231964308806102,598,https://web.archive.org/web/20190101000000/https://vawaa.com
186,600.0,0.23333333333333334,8.166666666666666,1,37,312,3814.15234375,91.74187314309475,119,8,0,67.99810214171646,1702,https://web.archive.org/web/20190101000000/https://www.fodors.com/
187,43.0,0.0,6.976744186046512,0,1,3,5726.322265625,86.40959358117684,20,12,0,33.638025867812686,2439,https://web.archive.org/web/20190101000000/http://visiteuworldheritage.com
188,770.0,0.45584415584415583,15.584415584415584,0,2,284,3387.421875,86.72654466200788,153,10,0,30.094669947760362,1657,https://web.archive.org/web/20190101000000/http://www.atlasobscura.com
189,69.0,0.043478260869565216,20.28985507246377,0,10,40,3461.064453125,97.61727137548566,86,2,0,17.760165959719096,536,https://web.archive.org/web/20190101000000/https://www.cnn.com/travel/
191,999.0,0.13413413413413414,21.12112112112112,0,39,139,2836.5849609375,96.95651440459702,181,12,0,73.84053841452707,1563,https://web.archive.org/web/20190101000000/https://www.roadie.com/
192,262.0,0.09923664122137404,3.435114503816794,0,7,45,2328.88671875,41.58999991613482,70,4,0,98.01629181927782,646,https://web.archive.org/web/20190101000000/https://www.easyship.com/
195,13.0,0.38461538461538464,38.46153846153847,0,0,12,640.5830078125,96.93181107907988,18,2,0,6.098814713402047,425,https://web.archive.org/web/20190101000000/https://belowthesurface.amsterdam/en/vondsten
196,9.0,0.0,111.11111111111111,0,5,5,468.140625,78.8157938653583,36,10,0,129.52190592514475,279,https://web.archive.org/web/20190101000000/https://cat-bounce.com
197,32.0,0.1875,56.25,0,2,15,1342.0810546875,73.82504869783764,29,7,0,62.04997383439381,1165,https://web.archive.org/web/20190101000000/https://www.studio-job.com
198,863.0,0.09501738122827347,3.8238702201622248,3,41,113,7888.2705078125,93.72135670680942,85,11,0,60.834666408613614,1642,https://web.archive.org/web/20190101000000/https://www.okwhatever.org
199,565.0,0.033628318584070796,4.2477876106194685,0,13,106,2438.8681640625,90.52446923822005,94,3,0,7.425722453210484,1247,https://web.archive.org/web/20190101000000/http://www.smmah.com
200,1504.0,0.17486702127659576,8.77659574468085,0,310,23,3563.9130859375,90.15237103046023,167,3,0,3.242309721921375,927,https://web.archive.org/web/20190101000000/https://www.nationalgeographic.com/magazine/2018/03/bird-migration-interactive-maps/
201,41.0,0.6829268292682927,29.268292682926827,0,14,9,2893.83203125,13.064795679388139,26,3,0,44.723848383242355,80,https://web.archive.org/web/20190101000000/https://50-jahre-hitparade.ch/
202,113.0,0.0,1.7699115044247788,0,0,0,1347.4287109375,72.0959408363876,24,2,0,19.307866109630375,120,https://web.archive.org/web/20190101000000/https://reimaginethegame.economist.com/en/intro/
208,168.0,0.6428571428571429,0.0,0,1,110,4505.630859375,97.27071117174127,27,5,0,9.331777907678338,854,https://web.archive.org/web/20190101000000/https://help.pinterest.com/
